id,positive,negative
299325779513323000,0,0
496259505186172000,0,0
517296191726698000,0,0
356127820835065000,1,0
409525391821258000,0,0
408033318697840000,0,0
353697695879282000,1,0
538056746913525000,0,0
400270429635743000,0,0
417846278857715000,1,0
374205107568513000,1,0
540900996583804000,0,0
352882474075951000,1,0
476848526216159000,1,1
506968804451426000,1,0
354311385515163000,0,0
376385323422724000,0,0
538021137318703000,0,0
442384920028409000,1,0
407682792072310000,2,0
347379652102340000,1,0
497755227366649000,0,0
464463170036580000,0,1
334711297797144000,0,0
481752116214902000,1,0
359012445035053000,0,1
350313680765849000,0,0
400698277945167000,0,0
502887755362603000,2,0
356894715846721000,1,0
440966507065921000,1,0
306564862992056000,0,0
417302172661850000,0,0
478124169050480000,0,0
414656716056186000,0,0
349643686839193000,0,0
347001762189803000,1,0
434952257012912000,1,0
481824639942164000,1,0
535956402964275000,0,1
497364331022282000,0,0
424072076941471000,0,0
338156310547795000,1,0
327579592929992000,0,0
379695871170183000,0,1
435260416550113000,1,0
313031792061997000,0,0
501858313504821000,0,0
347013485244329000,1,0
415503500072591000,0,0
341711016448630000,0,0
546647603996549000,0,0
383448640494510000,1,1
530227122015436000,0,0
499578063349227000,0,0
347781722345181000,0,0
352785522902568000,0,0
365465763622043000,0,0
536952537547436000,2,0
438384497722023000,0,1
346452215893983000,0,0
440534540000313000,1,0
531759469177225000,0,0
424037969008156000,0,0
415174049933697000,0,0
456271757289086000,0,0
397390972851855000,2,0
334104516406435000,0,0
357556954341711000,2,0
416607788723236000,0,2
325826805867110000,0,0
523723111523688000,1,0
376029050910670000,0,0
509374191804481000,1,0
353163320477495000,0,1
308989904807936000,0,0
321300560152231000,1,1
360010559367806000,1,0
345146428584251000,5,0
412386045875859000,0,0
409709039459631000,0,0
330797903251656000,0,0
344612363330265000,0,0
420938332294881000,2,0
540286074002472000,0,0
339442216894357000,0,0
346814746378530000,0,0
512816603897921000,0,0
531521190888996000,0,0
302151624896442000,0,0
437565039629713000,0,0
373928774121033000,0,0
460193754256007000,0,0
336186879072407000,0,1
320940445809119000,0,0
476909565813202000,0,0
531971394880282000,0,1
346821671233130000,1,0
420604784370937000,0,0
346966412306292000,1,0
547819467599003000,1,1
364001405985501000,0,0
393870961822269000,1,0
468185648612909000,0,0
513435091633061000,0,0
483985918886694000,1,1
347166510093058000,0,0
538797662150361000,0,0
479646110223302000,0,0
347143454154960000,0,0
334310343566315000,0,0
305504307980161000,0,0
345780892540747000,0,0
315523770469212000,1,0
454431980411953000,1,1
334115375484649000,0,0
499272974126817000,0,0
468876680774569000,0,0
506053381194915000,0,0
474291502202761000,0,0
394593635926540000,0,0
402231018943680000,0,1
334360989808078000,0,0
354388585794904000,0,0
356956208499933000,1,0
428613703101976000,1,0
286495110072508000,0,0
329353737372049000,0,0
289778432362045000,0,0
364774794018824000,4,0
467118114019504000,0,0
360016825586708000,0,0
367500961612595000,0,0
369152926016864000,0,0
439955654699020000,1,0
385909379834585000,0,0
322080663119474000,0,0
538488659452764000,0,0
464044708432326000,0,0
327943268287524000,0,0
528389123653271000,0,0
537772477955715000,0,0
465471682031796000,0,0
397908683905986000,0,1
424085746446651000,0,0
334113487829753000,0,0
328306742498848000,1,0
344949711276478000,0,0
417696256731803000,0,0
402175507455692000,0,0
373015619731324000,3,1
344596756488658000,0,0
370894606491471000,0,0
454765293428961000,0,0
335160595903029000,0,0
426365920936599000,0,0
286644293056229000,0,1
540555092400037000,0,0
464102942400729000,0,1
295288917186449000,0,0
534519044456853000,0,0
467019698937540000,2,0
466029776361492000,0,0
355071938298773000,1,0
481504711074275000,0,0
520623726338260000,0,0
506851057893257000,0,1
497185619903512000,0,1
431119879207260000,0,0
290944826264920000,1,0
417915052789084000,2,0
307315379078852000,0,1
344256699194032000,0,0
347057051362545000,1,0
390836613695012000,0,0
314807522022268000,0,0
371698734218104000,0,0
411944213295558000,0,0
404732954808942000,0,0
317324280557891000,1,0
346840910610444000,2,0
346818831827746000,1,0
549215575273402000,0,0
541646009663643000,1,0
423482458533687000,0,0
435234961268830000,1,0
342392750571929000,0,0
531976151053664000,0,0
526148153196965000,0,0
398471224084680000,1,0
547606220765278000,0,1
478564709311193000,1,0
442207383704850000,1,0
301936784202407000,0,0
320688145677033000,0,0
306577492196618000,0,0
452815021660073000,0,0
440795685546622000,0,1
512443285785161000,0,0
490536759025872000,1,0
289032617716772000,0,0
384315053887221000,0,0
357586276871970000,1,0
381931455800414000,0,0
526149063365120000,0,0
405890733845921000,0,0
321308387054845000,0,0
516014299186466000,1,0
347005876810416000,1,0
503593144915865000,0,0
465083776201019000,0,0
437586170739171000,0,0
304302820176314000,0,1
491233919510261000,0,0
345031550712287000,0,0
537156250589741000,0,0
541952861119455000,0,0
513303801772929000,1,0
415154198267695000,0,0
358795427790864000,0,0
493839546820608000,0,0
336170991061434000,2,0
346828377895878000,1,0
404610959664107000,0,0
487023727259815000,0,0
443913228066631000,0,0
533164057566932000,0,0
509362225644306000,0,0
470978555862458000,2,0
346998654235713000,1,0
513399826252562000,0,1
331504295105146000,0,0
290572787024809000,1,0
543415137890074000,0,0
483841487717683000,1,0
491949908035792000,1,0
452800383380115000,0,0
530879659345731000,0,1
538387744704430000,0,0
484045993843777000,0,0
360492812271222000,1,1
412641659180941000,0,0
360187974194958000,0,0
468859580924301000,1,0
339470469952569000,0,0
390889641924395000,0,0
509383880840056000,0,0
416318960523825000,1,0
545105681729466000,0,0
456643376826159000,0,0
374372502417317000,4,1
437564448275193000,0,1
347803977158627000,0,1
542419972111089000,1,0
543206290919817000,0,1
333713804217171000,1,0
440479971811684000,1,0
438439384245755000,0,0
465202030085439000,0,0
487750688316076000,0,0
347002684882186000,0,0
524619811691560000,1,0
344236507684548000,0,0
354431904340131000,1,0
380915817678139000,0,0
309423834967199000,0,1
371401634925912000,1,0
324911084110753000,1,0
509147003239276000,1,0
453944531000369000,0,0
381133049251254000,1,0
344229003965644000,0,0
380842316715405000,0,0
286680326447714000,0,1
419491116891656000,1,0
329714954687107000,1,0
408372080145473000,0,1
409726852803334000,0,1
453843989439860000,0,0
514743311983460000,0,0
409414528053821000,0,1
338281313339584000,0,0
466265726756466000,0,0
452219313202540000,0,0
381521190033973000,0,0
353195675355320000,0,0
531039424373854000,0,0
323186772358086000,0,0
332268468328099000,0,0
329386058678685000,2,0
406060456445763000,1,0
457352843117494000,1,0
334059444323352000,0,0
325296054209765000,0,0
347467216557588000,1,0
346767908527026000,1,0
504626936123895000,2,0
474972426733117000,1,0
523917475537498000,0,0
353214339865518000,0,0
444192962931855000,2,0
466619180599758000,0,0
383617427621150000,0,1
396774628279844000,0,0
414911352306536000,0,0
302600755150467000,0,0
328682661155594000,1,0
527189212903518000,0,0
459723006932054000,0,1
326830750265647000,1,0
402584792064991000,1,0
489097743580012000,0,0
344610883131019000,0,0
336829056651755000,0,0
474654284232273000,0,0
333268561999060000,1,2
354690550387060000,0,0
346790943774609000,1,0
362723141803442000,0,0
358231524463755000,0,0
370947215428050000,0,0
443219469104852000,0,0
325275670064279000,0,0
337908288706457000,0,0
336859586827018000,1,0
340254435626348000,0,0
385478050218926000,0,0
536972334511697000,0,1
351412223656198000,0,0
347001753507610000,1,0
403294036238143000,0,0
475668970373390000,0,0
432334805616066000,0,0
520039094693679000,0,0
350401409017057000,0,0
463303554162503000,0,0
386846920272281000,2,0
455318433845227000,2,0
499981962539724000,1,0
371123514570330000,0,0
512691882116145000,0,0
509647186481938000,1,0
419681341425188000,0,0
526112874914385000,0,0
384120526127374000,0,0
336670981525479000,0,0
459688596715606000,1,0
370408113184063000,0,0
309751988621545000,0,0
479386759642353000,1,0
527243214647230000,0,0
387362588784201000,3,0
384504577506410000,0,0
377583581876342000,2,0
321822704846118000,0,0
409396077167529000,0,0
382584131596480000,0,0
315074937977188000,3,0
355071305118253000,0,0
437642772699299000,0,0
547282206624714000,0,0
307898202911301000,0,0
442368579112304000,0,0
368809513026977000,0,0
380841695937847000,0,0
526147901454823000,0,0
389135105911836000,0,0
398643484271607000,0,0
504225042147065000,2,0
376385202060148000,0,0
549124537938235000,0,0
320572978532343000,0,0
539674980460425000,0,0
416961813117698000,1,0
335578071606366000,2,0
533718825716707000,0,0
336348800467750000,2,0
347016320639975000,1,0
424047565676351000,0,0
414077075746603000,0,0
414313781343174000,0,1
360595270460903000,0,0
374635610989813000,1,1
450042934608404000,1,0
431254738727092000,0,0
351829225411579000,0,0
324539443677626000,2,0
354003867224113000,0,0
406267432614248000,3,0
289017115644669000,1,0
411296839502426000,0,0
516184063879573000,0,0
290258176778047000,0,0
341588198906015000,1,0
547639250879922000,2,0
502876896024350000,2,0
360285013943664000,0,0
404781416149295000,0,0
491448948616208000,0,0
417895398129143000,2,0
517776703922667000,1,1
359669092652822000,1,0
295350816661987000,0,0
350467045663576000,0,1
329265451290992000,1,0
468854887477157000,0,2
335140328845737000,0,0
418588611974402000,1,0
478728367181533000,0,0
515254601713745000,0,1
343219779139670000,0,0
547406928368771000,0,0
531583199168569000,1,0
506036599730085000,0,0
464379380597149000,1,1
509745324844281000,0,0
351421178692374000,1,0
398548051159048000,0,0
322404488365371000,0,1
372850393421979000,0,0
347003859085967000,0,0
529562480117174000,0,0
525699832187748000,1,1
481464592611438000,0,0
410086350696632000,2,0
533364226706796000,0,0
480507838356131000,1,0
501047932188368000,0,0
391252717953232000,2,0
321786923435843000,0,0
289468578057576000,3,0
462707421987614000,0,0
459697240978636000,0,0
504442428741664000,0,0
525857034877820000,0,0
382341960695967000,0,2
444834498396835000,1,0
327123089014022000,0,0
483739306276564000,1,0
547100429751177000,0,0
531423283057405000,0,0
383246525620846000,0,0
526726937772052000,0,0
305437194988953000,1,1
294190378721083000,1,0
347072834608168000,2,0
502936480608944000,2,0
497390884905050000,0,0
443173365189455000,0,0
413042772971487000,2,0
297056723863207000,1,0
344193788614414000,0,0
419083636298612000,0,0
471262610680475000,1,0
481471609723555000,0,1
357667453561610000,0,1
528683517707046000,0,0
383050743957057000,0,0
469877982862258000,0,0
544571956222119000,1,1
539163267084865000,0,0
314538339694952000,0,1
328214153317728000,0,1
390649493118410000,0,0
337741749445357000,0,0
418579640051970000,0,0
509380067915751000,0,0
352145971146272000,0,1
391654637096677000,0,0
538756256249688000,1,0
442865327395721000,0,0
406639157227057000,0,0
405731031614902000,1,0
453212067076382000,0,0
488067031065825000,1,0
295003733862010000,0,0
354676969314594000,0,1
374188917542895000,0,0
302462758333595000,1,0
537716517354213000,0,0
471960677058629000,0,0
465210389643288000,3,0
537740357669113000,2,0
363051886972116000,0,0
384278290539630000,0,0
321482794398269000,1,0
525419757798174000,1,0
543032730565763000,1,0
339122615044157000,0,0
340935863007592000,1,0
344245026450178000,0,0
437632140377726000,0,0
506984701056540000,0,0
332520776467103000,0,0
360360129440399000,0,0
536637058635161000,1,0
526149235277058000,0,0
404768908655079000,2,0
342746871476932000,0,0
339098057687830000,0,0
405180269239734000,0,0
485821476159770000,0,0
529719242154053000,1,0
329786237051367000,1,0
363743162919317000,0,0
495351824187400000,0,0
452972807014469000,0,0
314534523004137000,1,0
326516609185349000,2,0
390977651113881000,0,0
361821387117182000,1,0
411294557813231000,0,1
306497133517864000,0,0
368439646826799000,0,0
405820718560325000,0,0
323179797041803000,1,0
512381083992989000,0,2
369175826564009000,2,1
346933801869508000,1,0
471384941914120000,0,0
347017100495294000,1,0
428571990635454000,1,0
409478357009842000,0,0
541068047390605000,0,0
373122172081807000,0,0
388088337887535000,2,0
406237032252723000,0,0
435224467191521000,0,1
346832542902648000,1,0
318006702144380000,0,1
344594000688316000,0,0
536231150902333000,0,1
304910906540826000,1,0
344376303736221000,0,0
388783514167955000,0,0
540400754763108000,2,0
505516719889461000,0,0
481509706662674000,1,0
419208509138673000,1,0
480375998761168000,0,0
550482791826468000,0,1
526360028295741000,0,0
530124277572702000,0,0
489950734922694000,0,0
333959213070024000,1,0
305406035538104000,0,0
390938556098572000,0,0
371797950592069000,0,0
459515325688868000,1,0
509366159603695000,1,0
490547613822107000,0,0
422829698939240000,2,0
342159010448961000,0,0
466652785598287000,0,1
470979126116233000,0,0
346823193681592000,0,0
496466099568136000,0,0
488771950790332000,1,0
451925359496548000,0,0
372408938957778000,0,0
406988756600631000,1,1
430603526738153000,0,1
422810606421282000,0,0
417536139457605000,0,0
342312450512781000,0,0
343696998723092000,0,0
467764301193687000,0,0
531559988058398000,1,0
469860350272090000,1,0
540662080727441000,0,0
410611104298328000,1,0
510445370854215000,0,0
504287310452891000,1,0
377061361479458000,1,0
359803469969895000,0,0
480522577262022000,1,0
514732838693109000,1,0
323103993704374000,1,0
528070087971196000,0,0
351767703717019000,1,0
436392786321887000,0,0
515234972483874000,0,1
326282869347581000,0,0
371063649474846000,4,1
509645290841067000,1,0
399368054318317000,0,0
409505532001517000,1,0
365154801882894000,1,0
523637643947819000,0,0
524755459383623000,1,0
509359817824423000,0,0
325248897796673000,0,0
425468348478918000,1,1
370934875689193000,0,0
299713903670222000,0,1
381432816258809000,2,0
390937654209957000,0,1
519982660199137000,1,0
509646242805456000,1,0
495981149882040000,0,0
414217677419212000,0,0
368796749831229000,0,0
453238390625169000,0,0
386620176134701000,0,0
337389080004395000,1,0
287253599690563000,0,0
523617360541122000,0,0
338790908545871000,0,1
428463987337203000,0,0
347054777982672000,0,1
370621494344183000,0,0
482187120329490000,0,0
333648809508880000,0,1
346997991476957000,1,0
428324321153396000,0,0
320189958797287000,0,0
374316973989306000,0,0
358365725532368000,1,0
504625669083791000,1,0
361622476574302000,0,0
507422498481119000,1,1
456250156761878000,0,0
323516213948989000,1,0
479121146667753000,0,0
550015433013596000,0,0
504380554092240000,1,0
287038851212521000,0,0
493557823662346000,0,0
346641664401608000,0,1
459294982398935000,0,0
465328681528066000,0,0
425383803541291000,0,0
472708848609153000,1,0
416989571230871000,1,0
494530642256752000,1,0
322743090337157000,0,1
337717175341166000,0,0
526006662440947000,1,0
474162267421167000,0,0
474322016003428000,0,0
509397952469934000,1,0
366983216629948000,0,0
294896204456787000,1,1
487653858509062000,0,0
383780536042278000,0,0
437566398873604000,0,0
470970280408412000,0,0
475802810693730000,1,0
347050000796225000,1,2
505923139545481000,0,0
374227664623919000,1,0
431081119887286000,0,0
347027909271252000,0,0
506846347937316000,0,0
517372918322716000,0,0
322144672514457000,1,1
347013254532448000,1,1
402489077842202000,0,0
527608987068694000,0,0
362016925569654000,0,0
377464891499884000,0,0
372495823856496000,0,0
388340746933133000,0,1
335827951528583000,0,0
526147742083448000,0,0
347934004730810000,0,0
450794939832872000,1,1
525434450306297000,0,0
485827289431560000,0,0
451466909548949000,1,0
493713604299218000,4,0
505923101763198000,0,0
332925342211784000,0,1
436335886419394000,0,1
355902209470369000,0,0
519091525813153000,0,0
340862920164507000,2,0
509643936122822000,1,0
402613036445609000,1,0
361728030562992000,0,0
406883160757006000,1,1
326023334020136000,0,0
536627810463653000,0,0
346454816588980000,0,0
527858879749959000,1,0
388777189438533000,0,0
307369490025439000,0,1
529269298347261000,1,0
401197790032044000,0,2
405175747826188000,0,0
303190394466861000,0,0
362722567263490000,0,0
390944302198968000,0,1
344613345036480000,0,0
504880477539299000,0,1
535220797426896000,1,0
398597124503654000,0,0
408051211712364000,0,1
312219519013752000,0,0
340541288317333000,1,0
352748180791771000,0,1
399590855826485000,0,0
419386121127084000,1,0
367740518999916000,0,0
481648848461660000,2,0
368805352424239000,0,0
399165649869873000,2,3
423235380364591000,0,0
300456882697539000,0,0
357667138846195000,1,0
483339660484427000,1,0
346733913965740000,1,0
370714997900316000,1,0
374224992797736000,0,0
327191405917261000,2,0
422759482352205000,0,0
515230002313723000,0,1
291534650218786000,0,0
305817207580000000,2,0
506122398169432000,0,0
359396760747114000,1,0
496223211617792000,1,1
468813812540657000,0,0
493190713090510000,1,0
369163281518178000,0,1
530136688816062000,0,0
541754361458995000,1,0
347161229296545000,1,0
415258791505309000,0,0
370306430777040000,0,0
384685062664359000,1,0
373940778566823000,0,0
425868786722304000,0,0
546713282787434000,0,0
489014176224788000,0,0
499814106183270000,0,0
548921650893180000,0,0
381140674524872000,0,0
336230353138229000,0,0
313354103147331000,0,1
443842570896945000,1,0
331887604427550000,0,0
468423658323849000,0,0
452082817787510000,0,0
443179652513689000,0,0
379082571490918000,1,0
506540473755111000,0,0
392403970552909000,0,1
465413100414324000,0,0
405114875745030000,0,0
429259801756196000,0,0
411099115838140000,0,0
502910983195881000,2,0
437568839711485000,0,0
413221001485623000,0,0
529791476708810000,0,1
535626684653789000,0,2
449600037086322000,0,0
398576782246301000,1,1
366681893598535000,0,0
453713273696059000,2,0
522926411737485000,1,0
330445162033586000,0,0
308955318673633000,1,0
421053910384517000,0,0
362486771625373000,0,0
418032451449942000,0,2
428614701241475000,0,0
534049110421413000,1,0
427541118927257000,1,0
383380936030969000,1,0
381039239623749000,0,0
355003235913834000,0,0
347031935870173000,1,0
546144027431936000,0,0
535337235743514000,1,0
297509658682339000,0,0
419690065401368000,0,0
494840429373038000,1,0
310106520765476000,0,0
368123739898015000,0,0
465141942603378000,1,1
422939086337241000,0,0
348793396703416000,0,0
341915308560359000,0,0
346980681571774000,0,0
381120877225472000,1,0
431632226044751000,2,0
468395883823136000,0,0
310264360704569000,0,0
329638215738859000,3,0
332660903877169000,0,0
529140352939069000,0,0
534039199134277000,0,0
463045486837239000,0,0
386966466270343000,0,0
322911206518181000,0,1
325695595283099000,0,1
416218784001568000,0,1
473166363402727000,0,0
341026271192547000,0,1
526148127917895000,0,0
380899078302744000,0,0
538414516657475000,1,0
546694412756348000,0,0
500774878627508000,0,0
510854164646469000,0,0
352957900001521000,0,0
430714029993361000,1,0
329990117815095000,2,0
542425181604442000,0,0
508404988800819000,0,0
467533404792446000,0,0
377526140656951000,0,0
330283396192415000,1,0
328589698773696000,0,0
320564359225040000,0,0
395649384248909000,0,0
487016555159773000,1,0
319644162590920000,0,0
341224351431008000,0,0
326643935726428000,0,0
293920135599775000,0,0
422020374369689000,1,0
291894861349654000,0,0
314009547108921000,1,0
314106712380563000,2,0
411957245229166000,1,0
424094244144701000,0,0
509421675470135000,0,0
440883879453286000,0,2
300026530321559000,2,0
355733996602277000,1,0
541091409844248000,0,0
464206613058830000,2,0
328231442234630000,1,0
408383954182369000,0,0
377275023406686000,0,1
461672754300071000,0,0
344594907014504000,0,0
406605170806509000,0,0
362645643380002000,0,0
355458464727842000,0,0
499039972083511000,0,1
478647559708082000,1,0
324930562823421000,0,0
346811759950192000,0,0
304397695454433000,2,0
311220498342244000,1,0
335625890958553000,0,0
530551870222123000,0,0
391602552074416000,0,0
490180834482073000,1,0
506907479687843000,0,1
437588410513899000,0,1
523895341939060000,0,0
463107801855053000,1,0
496393194423087000,0,0
400446833463271000,3,0
530137716470853000,0,0
380845806737035000,0,0
461695369966260000,0,0
350770428060504000,0,0
465036195849076000,0,0
451033637912186000,0,0
494335330452242000,1,0
466970554524651000,1,0
465848070559645000,0,0
528012462675619000,2,0
346692268473851000,0,1
529406128820473000,1,0
329181997262061000,0,0
483643512530173000,1,1
505754838907752000,1,2
347072113234030000,2,0
502892176020615000,2,0
366990313379741000,0,1
434370338898849000,0,0
535653318396104000,0,0
291699041845252000,0,1
338735980221722000,1,0
494727904693985000,0,0
509647723445121000,1,0
436602342058627000,1,0
346709792456310000,0,1
518783642957803000,1,0
543511569033084000,1,0
514955149341499000,0,0
539175497520136000,1,0
347137531600592000,0,1
405810454997778000,2,0
354694501387870000,0,0
496013383192555000,0,0
464391816348172000,0,0
509352943423070000,1,0
422757791712178000,1,0
527883663887708000,0,0
316600104503083000,0,0
354298718431875000,0,1
434346569941278000,1,0
494999603326894000,1,0
548696496472739000,0,0
430737572608765000,1,0
506242724660383000,0,0
475657716992851000,1,0
299302861739802000,0,0
406058225117962000,0,0
301420473730859000,0,0
441697842504028000,0,0
383014521625149000,1,0
405416806988259000,0,0
338724395369517000,1,1
348162917176328000,0,0
374357981632409000,0,1
540878393462755000,1,0
303693505300152000,0,0
392856355213557000,0,0
546689383534174000,0,0
297428427605176000,0,0
454341282832203000,0,1
544013421738737000,1,0
544953906342535000,0,0
549646091155550000,1,0
514449022732345000,1,0
433797342756864000,0,0
334114272344940000,0,1
388341795186159000,0,0
382127388567810000,1,0
509687946791120000,0,0
347050638447894000,0,0
510037411951570000,0,0
294797135155699000,1,0
305794641888960000,1,0
343525623433674000,0,0
549059593088028000,0,0
409694598492323000,0,0
415323400664412000,1,0
337419597756121000,0,0
509647006231707000,1,0
528379216791085000,0,1
452248236867473000,0,0
475245337444368000,0,0
338877390908432000,0,0
497173280433127000,1,0
333248949672620000,2,0
548519102441324000,0,0
454697144193007000,0,2
511591644689600000,0,0
414881597892993000,0,0
380464456406269000,0,0
528008712636477000,0,0
347148969467580000,1,0
436584571077787000,0,1
424616049074790000,0,0
347000906480492000,0,0
405076187354914000,0,0
526185163450241000,0,0
333207501505953000,0,0
450785263606706000,1,0
307549777967587000,0,0
338091621851734000,1,0
486334582305075000,2,0
336520603181912000,0,0
464629394645217000,1,0
443831090810486000,0,0
485266498286411000,0,0
421867647332909000,3,0
427551252080517000,0,0
347054170018295000,0,0
405331566131294000,0,0
498181574341693000,0,0
310959289760116000,0,1
488189181718298000,1,0
373953487077261000,0,0
433958773086892000,2,0
437583238962241000,0,0
473650025558323000,0,1
471839000492507000,3,0
301681275499081000,0,0
314036340159307000,0,0
385768371838410000,0,0
334469689197596000,1,0
314197795982696000,2,0
363299627648696000,0,0
377068391204286000,0,0
423254682535219000,0,0
540682964292886000,0,0
366607713070874000,2,0
433274291967127000,0,0
365966731178545000,1,0
537021160697761000,0,1
493072983313760000,0,0
402607189480964000,1,0
298083736908615000,0,0
319915727027073000,0,0
473218616167370000,0,0
429667521965211000,2,1
518214178440740000,0,0
437590603988074000,0,0
540672486816632000,2,0
302470446211817000,0,2
347207245303525000,0,0
354433016107499000,1,0
548739479788208000,0,0
497915881830498000,0,0
474853010548752000,0,0
526034751648694000,0,0
458568155468546000,1,0
414068968211877000,0,0
437573503743586000,0,0
540169191274213000,1,0
356077959083339000,0,0
359457603509682000,0,1
361862445444243000,1,0
445203890829406000,0,0
423262966323372000,1,0
358700883908902000,0,0
548972594947321000,1,0
412002438611472000,1,0
342770267048783000,1,0
346841619426844000,1,0
409740022993022000,1,0
363373996995117000,0,0
391791958479228000,1,0
352185158541123000,0,1
406574573279141000,5,0
481925164733460000,0,0
439628981177188000,0,0
477637814461284000,0,1
340290112292257000,0,1
323075056949407000,0,0
438260597990236000,0,0
325044362612461000,0,0
368796779199729000,0,0
380839657522483000,0,0
349626242875666000,0,0
456968213218066000,1,0
462287190115237000,1,0
347017914274156000,1,0
486924867493560000,0,0
432386282321223000,0,0
347024952500817000,0,0
406563923861594000,2,0
412938502498578000,1,0
461675857783037000,0,0
370969550046511000,1,1
330158871698096000,0,0
346473640264605000,0,0
349855214192439000,1,0
519059955307909000,0,0
547469754680627000,1,0
543591768453677000,0,0
424610130781413000,2,0
514126531409760000,0,0
537978661493047000,0,0
423612628918104000,0,1
481825705572175000,0,1
481461463718969000,0,0
543828637774921000,0,0
503304882829688000,0,0
323581846472499000,0,0
345580748746665000,0,0
430494034751021000,0,0
299202433459036000,0,0
303356195253673000,1,1
295224521890357000,0,0
374253958795382000,1,0
493731342274666000,0,0
299296184445591000,0,0
499669884993679000,0,1
460063471069958000,0,0
502931266971648000,2,0
540905144611659000,0,0
442830627566792000,0,0
428367166011109000,0,0
347015041368875000,0,0
510141485388685000,0,0
380747072645103000,0,0
514714262242353000,1,1
481292147816427000,0,0
540189332204957000,0,1
405841501235589000,0,0
330766559347888000,1,0
408661948159377000,0,1
354816740368195000,0,0
493747125440626000,0,0
529783767489970000,0,0
334114322609487000,0,0
542878791216136000,1,0
398619207375405000,1,0
421768238003806000,1,0
510825253426442000,1,0
528885775257976000,0,0
317814154314514000,0,0
287938294610808000,1,0
538386104450576000,1,1
350244823023894000,0,0
357595462653583000,0,0
437561017648697000,0,0
358768668039069000,1,0
527232338624008000,0,0
333952577660129000,1,0
507736622126096000,0,1
367813424610177000,0,0
365805418229932000,1,0
404717830249414000,0,0
526168692363898000,0,0
424287152441393000,0,0
414704027952115000,0,0
325278316766584000,0,0
482218061672751000,0,0
334114758838071000,0,0
493108970521763000,0,0
505602342209585000,0,0
511835988079828000,0,0
344640423429566000,0,1
293920445948895000,0,0
379058135472017000,0,0
422036975537774000,1,0
463171139825459000,0,0
500723834165948000,0,0
474496893238931000,0,0
471714697960378000,1,0
372946980000903000,0,0
518742652267659000,0,0
450680292878323000,2,0
412021057206632000,1,1
467320065608921000,1,0
391420053918212000,0,0
531825705365938000,1,0
464952498735034000,0,0
474972426733117000,1,0
342796850543341000,1,1
508519006807265000,0,1
399537566963470000,0,1
432332998063579000,0,0
526200078684684000,0,0
373484454825975000,3,0
346272158567243000,0,0
471171862920036000,0,0
401410000788021000,1,0
356056966759591000,0,0
293740442946785000,0,0
540164745081270000,0,1
294538279271952000,1,0
514448787863924000,0,0
530055973482659000,0,0
531578191245508000,0,0
488071074278416000,0,0
299304925639364000,0,0
346919952273530000,0,0
405385613680975000,0,0
472136129227939000,2,0
437589622580068000,0,0
526148106917007000,0,0
408579660222447000,0,0
347116996191744000,1,0
483843882732380000,1,0
519511497362653000,1,0
544153154947153000,1,0
430532588865069000,0,0
347000893826269000,1,0
346362931933487000,0,0
419141328589451000,1,0
464446678183854000,0,0
290161594619527000,0,0
400999017972133000,1,0
472451918199939000,1,0
488740464489938000,0,0
506963939260137000,0,0
524903262693371000,0,0
338006393326039000,1,1
434403700573233000,0,1
516859661446692000,1,0
477899291403759000,0,0
523490579184107000,0,0
430703145866362000,0,0
314585626295013000,1,0
507290595828580000,0,0
367377544007254000,0,1
543607778040770000,0,0
425017641141420000,0,0
524853627270090000,0,0
337591761255940000,2,0
346828776321196000,0,0
548657825027612000,0,0
364121480688574000,1,1
346325539692367000,0,0
